Substrate_ACC,Substrate_GN,Cortex_1,Cortex_2,Cortex_3,PDGFRA_4,PDGFRA_5,PDGFRA_6,PDGFRA_7,NTRK_8,NTRK_9,NTRK_10
D3Z3Y1,Pigg,198336.7233,205865.8884,207299.655,225848.9187,240928.4816,239432.7215,227234.3348,205800.7607,221466.4832,207731.7223
Q5M9N4,Pigh,78847.21276,86619.5176,88390.13008,103773.0923,111984.531,95952.30412,78865.04058,106553.955,98651.95528,92140.91328
Q9CXY9,Pigk,352193.5538,376496.9031,372845.8411,369809.0857,390841.2861,388126.8931,371680.9372,332168.2249,364744.6449,338647.5949
Q5SX19,Pigl,40130.96821,36252.47926,35622.23712,27412.69279,28596.91006,30626.27768,30324.35506,26999.98363,28909.09188,23296.12068
Q9R1S3,Pign,122728.7523,136442.8017,127281.8941,152033.2846,153314.9019,162017.2626,134483.2618,169997.661,158219.4626,145474.4153
Q9JJI6,Pigo,202543.2842,203913.9274,206401.3475,206630.9946,200916.1568,220557.1483,202378.2076,207659.6142,201423.0463,201925.7693
Q9QYT7,Pigq,84624.12381,86140.26966,92540.15294,89272.07352,95046.77342,97419.55066,83929.42089,91434.80569,90658.28484,80822.00895
Q6PD26,Pigs,2547351.334,2604124.369,2621324.872,2664385.06,2748225.675,2737885.54,2650720.935,2534820.965,2646369.57,2495039.509
Q8BXQ2,Pigt,1317183.851,1297100.225,1349643.151,1373150.242,1387405.765,1380394.35,1403922.066,1284891.119,1389215.102,1281131.286
Q8K358,Pigu,119535.4762,110079.2694,115782.1273,126983.941,126968.0493,126557.5263,115692.9305,121903.6729,117195.4592,115574.0635
Q7TPN3,Pigv,109455.7694,122457.4955,110375.0348,105583.9786,104839.8986,111610.8985,106175.2594,111910.7308,111910.7291,110926.5451
Q8C398,Pigw,136766.7537,134321.1371,133390.4549,144515.4482,150621.8234,168931.5636,144667.3375,127879.5011,133799.8051,113759.8847
Q99LV7,Pigx,39274.32558,38913.7198,40393.38618,42404.72951,39274.32915,41236.3182,36990.11446,41160.44399,39017.22554,40681.25847
Q61194,Pik3c2a,295682.9462,302310.2081,299477.9607,409206.1009,408514.3584,432669.4888,367313.2621,330696.9292,346828.0421,346215.705
E9QAN8,Pik3c2b,128061.1975,139051.6167,135139.1006,150428.5179,138349.4733,142085.9862,139343.8022,111264.3419,106071.5423,111658.3582
Q6PF93,Pik3c3,857740.5399,982379.8946,950894.6312,733410.9794,739881.5591,762555.6284,768645.3394,678091.9533,696088.3265,691045.487
P42337,Pik3ca,294160.2982,284895.1645,285944.8019,235370.3089,245085.0698,240513.9679,244536.7174,268445.2414,283726.7093,256384.2897
Q8BTI9,Pik3cb,674890.1923,679557.8523,669651.9479,633460.902,601286.2325,607105.8559,585532.3031,555154.6151,559100.4402,557045.7083
O35904,Pik3cd,234542.0233,230618.6173,233136.2964,226883.9556,211245.7714,230693.692,202614.2964,214705.2814,179545.9194,200669.7169
Q3T9Y0,Pik3cd,234034.2114,229751.212,231750.5871,225586.093,211295.2102,230914.5191,204265.2142,222344.9913,180482.7707,201698.2979
Q9JHG7,Pik3cg,132052.1055,130145.125,134357.775,183611.9434,169181.5662,198001.0704,167196.939,175677.5016,163109.8793,169091.5921
Q7TMJ8,Pik3ip1,55815.29012,64309.27873,60615.19526,57061.79549,54293.72386,54716.42767,55380.58446,48773.39745,44914.0797,54175.24912
P26450,Pik3r1,658794.8754,635080.8785,647530.6176,651225.7212,634960.4673,661492.4302,639240.6501,731756.2074,704325.5018,641527.5006
O08908,Pik3r2,409785.7586,328577.0517,377101.7575,330483.2321,320884.0422,295264.2492,307900.32,331260.2096,326187.0252,289070.3862
Q64143,Pik3r3,165308.2812,166931.3978,175037.5352,192844.7279,193917.0406,189187.6402,178165.6892,150478.7182,153276.5458,141287.5664
Q8VD65,Pik3r4,790938.6074,905300.2882,878508.1165,691369.5975,690130.6047,710232.6443,717529.5388,661812.2489,669929.998,669718.4687
Q5SW28,Pik3r5,59127.42681,59100.58814,57751.79743,71342.52627,55884.63535,67960.62259,61195.11644,59798.21432,52415.77352,60194.53247
Q3U6Q4,Pik3r6,26669.58417,26153.52475,28666.0727,35525.65466,32208.54589,37018.24651,31887.07901,36411.91305,31148.5255,38494.41305
Q9Z1T6,Pikfyve,331853.6791,347975.5297,327813.9483,292983.5681,295157.8834,305137.4409,283214.2029,266845.8312,264694.0756,268048.2521
D3Z5N5,Pikfyve,330812.9617,348316.1227,327678.1949,292823.1001,294828.6165,304636.7059,282884.5503,267659.8929,265349.7935,268455.7985
Q9QUR7,Pin1,1908938.227,1642398.829,1802480.656,1291490.603,1251309.81,1320265.594,1414673.984,1192271.688,1283101.318,1144407.674
Q9CWW6,Pin4,210779.8356,216379.3859,197531.2419,255778.034,253007.0047,240479.901,220341.147,255667.2556,239071.1614,221606.4168
Q99MQ3,Pink1,53728.25291,49718.81461,50751.74406,43888.22343,44513.46864,42951.6293,43691.10246,41106.75773,41167.32857,43185.86977
P70182,Pip5k1a,1918951.278,1931423.098,1831626.664,1313834.476,1322121.462,1291632.918,1389075.261,1279377.04,1267080.742,1270992.849
O70161,Pip5k1c,3157581.616,2970911.862,3026229.393,1585623.48,1539726.456,1610742.468,1860342.003,1434128.737,1356672.105,1630959.659
Q9D711,Pir,678722.4305,644945.7566,701687.814,553319.2123,533182.2465,526680.5601,494920.0221,581423.148,489357.2409,529019.1301
Q8BSF4,Pisd,470208.1331,464504.1169,453946.154,368142.2785,344570.4979,340617.5523,357946.6405,370415.1702,374001.6238,344729.8435
Q8BWR2,Pithd1,536250.3302,584450.6772,539255.8939,468306.0458,452254.6272,484577.4522,442355.4897,505263.8469,444456.2043,484099.4857
P53811,Pitpnb,2774325.152,2788131.87,2810857.671,3047071.927,2968083.224,3111462.68,2954856.753,3088855.985,3255941.022,2893266.416
Q8K4R4,Pitpnc1,834617.5845,856914.824,717590.2707,493382.2603,578796.6726,658507.4667,540829.7251,535030.6774,575791.5351,551561.0382
Q8K4R4-2,Pitpnc1,742268.3683,802111.6918,636639.2919,488145.0783,585443.5669,631691.3587,510690.6652,560837.6172,690122.5097,572425.9918
Q8K411,Pitrm1,2929498.55,2872935.888,2847556.047,2815371.114,2781643.499,2709714.768,2648534.493,2630318.809,2515385.207,2487580.634
O55176,Pja1,252479.7204,240189.5841,254843.7208,203100.7812,223014.094,206024.3541,212613.8968,200124.6066,211714.8477,186769.7804
Q80U04,Pja2,176733.2642,173007.6785,166775.9391,145184.5833,144448.7188,158352.4351,152646.6934,130046.8516,145516.421,125955.9107
O08852,Pkd1,26225.12308,24744.7431,24158.1729,24087.69965,22743.902,26575.21885,24357.79838,27052.40784,24298.07667,21631.42157
O35245,Pkd2,63564.72578,67960.7351,75454.09378,70619.92939,71631.2965,66444.25635,64006.6434,99707.07348,99186.05862,81973.76172
P63248,Pkia,770925.4311,768236.8055,817626.9246,485321.0406,692786.7893,475856.5999,586825.0768,504467.8316,554822.6946,531868.7875
Q04758,Pkib,126805.6468,146153.4081,128915.3112,163166.0619,115395.9121,120121.8226,103709.9515,118056.319,95377.05011,134384.1735
O70139,Pkig,40863.11991,34846.47404,41196.4064,28836.29816,29663.96961,26522.88878,29967.93834,32215.17263,33932.15842,30576.63972
P53657,Pklr,15384060.92,15208985.66,15388338.88,13440458.15,13036205.74,12459888.2,13932273.39,12248009.4,11286909.02,12246192.13
G3X925,Pklr,15249604.17,15048241.47,15226334.48,13505103.8,13170827.69,12505023.57,13606462.06,12369711.92,11342233.52,12190172.23
P52480,Pkm,43493766.09,45056975.25,44078481.52,37892555.74,36926840.44,35910448.95,37477760.27,35154620.3,34052567.84,36157985.95
P52480-2,Pkm,45946230.75,47655002.69,46166013.97,37265175.47,36470850.55,35247556,37913023.77,32767318.58,32512290.94,34766736.19
Q9ESG9,Pkmyt1,25710.93944,21970.7646,24412.417,31765.86434,30298.98068,33645.32933,32899.84744,31815.41924,31149.88311,25570.60596
P70268,Pkn1,272269.0779,275002.3705,274842.3944,353692.9341,354840.813,352280.9431,336112.3849,374604.4508,359861.9079,333214.5781
O70477,Pknox1,61025.37316,57047.07425,65912.41116,75412.97332,79278.31978,79761.54449,78567.23204,83547.24484,96856.43904,71941.24917
Q8BG99,Pknox2,85360.59948,79408.7108,89073.27238,69963.5277,75233.3892,70267.55458,76230.04877,67818.0539,73457.62508,63641.83044
P97350,Pkp1,30932.17288,33914.68792,32880.82194,36221.02392,42789.00415,30082.44893,31021.77062,38685.96028,38973.36687,41457.62767
Q8VI78,Pla1a,55097.63401,52998.66045,54229.27437,35239.17729,38091.68797,40202.02734,44615.46044,49285.63178,40135.59769,41123.7461
Q8VEB4,Pla2g15,180111.1398,180638.4486,180791.1469,169887.3024,174770.4667,178403.4919,154530.3704,147852.3096,134620.7087,147814.6014
Q8R3U1,Pla2g16,37117.34258,35812.35676,37671.86708,38136.81232,35587.90566,36965.09399,34210.75742,38341.30267,35151.95423,36230.98958
Q08EC7,Pla2g4c,12658.08068,11666.37247,13403.25364,17048.21328,19030.11836,16019.84193,19704.22204,13092.95625,13103.52968,13408.51173
P97819,Pla2g6,143423.3939,140877.7381,141169.7845,123942.7552,122488.1204,125817.7808,119070.6086,116434.9828,119945.3876,120177.9335
Q60963,Pla2g7,467539.3569,487743.3671,496303.6068,564394.0531,528213.6302,555026.8424,583886.7761,449729.3209,461079.8013,686525.3374
P27612,Plaa,3741756.854,3915638.878,3789146.119,4139959.031,3873842.478,4409442.414,3920839.607,3996006.966,3885197.254,3859211.271
F7D1R5,Plaa,438155.2021,494771.2179,448047.1568,526083.0403,461226.6741,556260.9146,455024.471,519529.0169,460932.1467,505914.0829
P11214,Plat,222316.3147,219175.5993,225557.196,240455.675,234181.8712,252029.1502,223197.0611,309313.2011,296468.2692,266705.4455
P06869,Plau,13987.96813,13596.8766,14464.04902,17456.16537,16465.46817,14930.73821,11217.3538,24497.37245,16281.07104,24466.81465
Q8VCI0,Plbd1,32306.51175,32140.5291,30094.89828,31672.07815,31553.16665,33229.47231,33886.68483,51770.12548,37303.83123,37586.24954
Q3TCN2,Plbd2,1996911.038,2015767.377,1898340.432,1902255.928,1976367.764,1737457.129,1683607.341,1622722.073,1509030.316,1549871.628
A3KGF7,Plcb2,70144.39385,73420.23835,65314.35841,95848.26638,96550.67683,98509.09272,94019.11086,95110.4496,80014.61632,88453.93131
P51432,Plcb3,431065.811,440904.0118,467083.4015,544137.0557,498130.2588,534805.5464,521042.2171,627225.1761,595911.2365,530252.4264
Q8K3R3,Plcd4,201860.0238,194774.2304,197639.7888,225644.0986,202738.8869,224280.5569,212721.2534,219241.6342,196208.4696,294603.9603
Q8K4S1,Plce1,49581.51155,53127.76193,52540.96962,62973.08941,61598.60301,62438.30682,65350.61661,73200.18247,73862.03417,84450.1114
Q62077,Plcg1,1275414.944,1282314.83,1271565.715,956226.5417,971292.0056,928615.605,956808.1774,1004708.651,963967.6971,986641.1859
Q4KWH5,Plch1,163851.5065,156974.8373,148699.0351,173646.1745,177603.1888,197582.4291,174044.8161,166232.6311,162262.3951,168169.6104
A2AP18,Plch2,892055.0931,818830.1383,904674.7595,471049.9983,485359.8379,523157.672,582238.6014,455666.2833,412644.0854,473307.3624
Q9Z280,Pld1,154147.6955,157823.4323,151323.3303,193688.0038,203383.1889,198391.4085,174185.1447,171056.8857,189470.0906,165004.104
P97813,Pld2,202332.7701,212764.5883,205524.3219,203773.0749,206380.4086,199827.3384,186398.9667,170128.2799,169136.4048,200547.0269
Q9QXS1,Plec,7025483.862,6528352.07,6615076.829,5774330.009,5359935.178,5592868.622,5204537.937,4207301.526,3955350.043,4552624.891
Q9QXS1-10,Plec,7031906.69,6530768.171,6619295.854,5774500.65,5354595.311,5593695.99,5202987.982,4202553.409,3950666.385,4552072.596
Q9QXS1-11,Plec,7029739.891,6532193.16,6617395.352,5780798.924,5355429.586,5595750.986,5204981.046,4201380.916,3950381.773,4552500.932
Q9QXS1-14,Plec,7031906.69,6530768.171,6619295.854,5774500.65,5354595.311,5593695.99,5202987.982,4202553.409,3950666.385,4552072.596
Q9QXS1-3,Plec,7031906.69,6530768.171,6619295.854,5774500.65,5354595.311,5593695.99,5202987.982,4202553.409,3950666.385,4552072.596
F6R059,Plec,4684010.419,4197201.091,4395980.569,3872093.336,3549554.216,3783804.346,3537172.563,2829846.809,2648678.336,3072280.551
Q8BUL6-2,Plekha1,472250.1425,473966.6812,438259.6508,695281.3664,629309.8546,692292.4311,554388.6048,325463.5943,316245.5435,366044.0674
Q9ERS5,Plekha2,132495.9329,135559.8617,134608.0257,176448.9706,149910.9914,183511.5457,187592.5294,177280.4098,177773.3982,165782.0428
Q9ERS4,Plekha3,63410.67254,60006.003,60183.6376,65956.13036,63723.42347,64073.85816,62561.63998,76697.64575,75553.87967,67083.46638
Q3UIL6,Plekha7,133638.1502,131806.8714,143947.0041,146936.9873,150788.0712,138132.1504,138338.2506,112600.4388,103496.3669,112456.5245
Q3UIL6-2,Plekha7,132693.054,136538.4013,144073.4612,146418.0698,150630.2691,138114.9428,138359.6905,112090.932,103623.2172,112405.4531
S4R190,Plekha7,41523.3385,38074.15648,41535.97304,42940.90827,39169.45768,40792.98007,30922.42104,32144.71091,28181.53042,32131.25828
Q80W71,Plekha8,60003.85841,65417.97807,61859.51998,71666.37473,74948.26921,75160.91358,72257.72686,69999.98874,67617.68818,63261.30688
Q9QYE9,Plekhb1,283182.6094,290603.6469,293162.5178,340881.4654,315298.5001,367323.1794,308398.8747,234594.4057,252677.0584,282664.6043
Q9QYE9-2,Plekhb1,326628.4471,339383.9648,339797.7033,410387.9191,398439.1464,432084.3727,356130.6028,267395.2258,288422.8153,324075.0003
Q9QZC7,Plekhb2,29973.11805,32617.77378,34065.17274,26965.19181,28228.86258,26531.0053,23446.554,22724.60129,27196.61671,21622.81175
Q91WB4,Plekhf2,128936.5728,126146.088,126749.629,132941.0397,122509.2612,136043.8343,126723.0355,141457.5518,138882.8974,147541.0808
Q6KAU7,Plekhg2,56619.93316,64324.09759,58607.13439,70210.68181,69868.47655,75764.27268,73652.66067,72150.35801,69808.15046,73674.48409
Q66T02,Plekhg5,304610.6462,274858.0691,273893.245,235129.1254,208818.7428,226467.2872,273959.079,222136.7319,205858.1223,210106.0872
Q8C115,Plekhh2,88412.08802,87639.3252,92628.36679,119938.0886,125956.2898,126131.0614,106045.0164,106701.9696,107165.3055,91419.95204
Q8VCE9,Plekhh3,138367.9893,148084.4984,151579.953,150255.9817,153471.0196,153301.9962,137358.2117,185731.3546,180894.0269,159598.6176
Q7TSI1,Plekhm1,138109.0971,141559.7576,135502.9557,152840.0345,154527.8257,163783.7349,138829.5809,151618.9083,155277.7755,142159.6301
Q80TQ5,Plekhm2,140994.9598,152902.6738,142624.497,150472.134,155257.9836,160905.066,136038.6264,149751.4106,157731.3993,145151.5592
Q8BM47,Plekhm3,199711.7128,211168.081,201658.9701,198977.4359,197439.658,215492.5429,189988.8899,177165.2614,166529.1716,184629.0055
Q9JIY0,Plekho1,241785.4733,256074.3129,244764.6817,183180.2976,165028.4871,191150.6071,179965.0696,180545.659,170407.8642,192212.9058
Q9DBG5,Plin3,880502.6279,920599.1331,902315.4475,1163397.975,1006832.592,1024413.177,955879.6527,968387.6752,831156.1139,959905.3928
Q60806,Plk3,92208.79722,86012.19384,96536.34936,71249.69998,64029.92902,59746.78224,69417.30892,77191.0367,100902.6724,68671.28158
Q9DCU2,Pllp,41933.37191,53992.08154,48329.87715,43092.68463,42505.97332,45887.25733,36720.91787,32961.45266,33530.17292,35394.74144
Q9R1Q7,Plp2,120975.7511,120744.8385,153455.7523,167021.4156,175689.5066,146289.1034,158914.3262,170242.4626,165577.0726,143909.1956
F8WI31,Plrg1,128180.9905,138563.5381,134507.7561,166667.0549,159180.3629,166270.1196,164003.3955,193675.89,197697.7187,148534.9489
Q3V0K9,Pls1,1894658.884,2095255.437,1871039.928,1986700.555,1781432.085,1971745.051,1611872.638,1566568.194,1572462.488,1687944.025
Q99K51,Pls3,3601685.982,3795002.268,3621333.241,4080621.034,3695239.077,3732880.293,3614315.036,3377470.024,3204913.737,3745228.486
B1AX58,Pls3,3695617.202,3897468.897,3718054.497,4157647.19,3753880.805,3783100.981,3689593.654,3413132.389,3256881.848,3809024.097
Q9JIZ9,Plscr3,35175.82264,34821.71864,35319.92176,34727.06843,34601.38826,36480.53645,34376.60719,31127.25086,31293.16419,32825.80985
P55065,Pltp,120523.1889,135735.6827,129745.8464,105919.3649,113311.573,102621.4191,108655.1742,115468.8716,103549.6576,132109.1176
Q9DC11,Plxdc2,157805.6035,192349.2431,181778.094,196924.1103,183600.4837,202409.6216,196633.2217,165333.2886,168084.573,177416.2327
P70208,Plxna3,683732.2252,673530.4587,707165.3719,581757.9898,630795.8751,591471.3781,658705.1507,553371.4043,551392.982,584057.7754
Q8CJH3,Plxnb1,1034738.329,1010000.108,1076541.002,954964.3907,919170.2242,961098.5532,1012506.836,833221.6162,826926.1052,996281.568
B2RXS4,Plxnb2,1055108.654,1107681.913,1085169.778,1189093.462,1165178.119,1227681.653,1162457.506,1451115.132,1335505.157,1317502.731
Q8C165,Pm20d1,161762.1109,158132.9635,155013.1151,195573.3997,193446.09,197205.679,196683.6203,226195.8809,218106.3669,233459.8189
A3KG59,Pm20d2,24670.20178,25611.06745,23493.2276,21884.39964,19291.49889,19667.83612,22226.97471,22581.17518,21149.10418,23761.45958
P56942,Pmch,150998.2846,151417.2618,187722.0802,113321.8463,182367.2966,87966.46569,135298.2361,76501.24371,142211.7727,140605.3614
Q60696,Pmel,42991.89312,36077.9383,37303.38693,44838.33467,44833.6303,39447.20832,40547.6072,51499.7834,56630.05269,46593.61542
Q60953,Pml,568209.6505,569008.5281,570499.9268,758566.16,741161.6157,784709.0601,815032.1779,834718.4159,804904.8354,870113.3521
Q9Z2M7,Pmm2,711263.3828,691825.1096,695596.4935,721524.655,717029.4226,747810.8853,682309.8574,774784.9688,738491.6713,679376.6221
Q9DC61,Pmpca,4982912.379,5160297.398,4856825.56,4271351.444,4388008.135,4354375.095,3989280.238,4500907.957,4427517.801,3969026.612
Q9CXT8,Pmpcb,1483783.836,1480608.327,1455401.202,1261497.623,1298349.019,1313626.984,1265261.464,1360872.373,1337693.187,1250319.06
P54279,Pms2,58281.27776,63690.45716,60850.12158,68977.76531,70467.9492,66176.30351,63815.55159,70717.71216,75382.71483,57542.05511
A2AJT4,Pnisr,69181.36608,63312.61641,68828.73222,64900.09488,67621.41614,65948.43563,60605.21784,77197.78506,75988.8482,65473.78321
Q69ZP3,Pnkd,170897.4878,169293.1341,161658.9456,131113.6181,129042.0237,114762.8514,131672.9381,102889.6701,109295.0684,116167.8812
Q69ZP3-2,Pnkd,80120.67387,73562.7838,77595.81242,68802.41877,70931.33853,59118.64558,61337.39215,58190.59689,61629.09298,62581.85282
Q9JLV6,Pnkp,296711.6935,303205.1276,289563.5883,431385.4369,408996.7799,457987.0996,398437.3337,509228.2874,490089.5781,404080.8292
Q6P8U6,Pnlip,42374.28625,49198.44521,44953.88503,56703.49837,58501.12392,59358.78732,48898.54714,54917.45831,66364.16251,50591.46409
Q8JZW8,Pnma3,56966.88291,62878.51087,64621.81234,45793.50823,47134.19919,46054.53005,48829.05917,41863.65634,47001.82145,50043.07989
Q80VM8,Pnmal1,87227.99974,102905.05,111610.4161,79225.30006,81960.54815,80491.50716,94766.58231,76034.57529,75454.52489,80895.90095
O35691,Pnn,484234.9834,484520.0301,492060.1364,608875.2068,597551.7154,607224.053,572121.9845,722580.0156,718093.2221,536012.78
Q64387,Pnoc,106035.8826,105297.3332,120785.4309,82682.21544,122432.3838,68885.11782,84773.36579,68342.20507,76811.1709,84594.72922
P23492,Pnp,823750.2604,915771.1149,887255.8406,935781.2266,909015.8248,1087385.538,976671.2801,1162948.929,1163487.171,1216070.093
Q8BJ56,Pnpla2,58744.37576,66367.30262,51851.44424,79745.13695,65114.61812,77807.2934,67340.3593,77580.97416,70277.37367,67892.28891
Q3TRM4,Pnpla6,278015.1501,307255.0622,286013.2784,303104.1835,303450.2699,318724.9757,267681.7253,286863.0064,299977.4805,284757.1491
Q3TRM4-3,Pnpla6,278672.2076,307572.1288,286621.5093,303723.5254,303321.6741,320857.916,267949.8317,286007.2089,297433.1255,283804.3309
A2AJ88,Pnpla7,311393.5324,311182.1427,324548.7766,338608.2416,316141.5443,356868.5643,337916.6026,321657.1335,339322.8928,311602.1018
Q8K1R3,Pnpt1,935269.7353,983917.1752,938644.2754,1098074.318,1090741.778,1115064.912,1067288.878,1102526.432,1069897.734,1105114.599
Q8BHD1,Poc1b,19669.56138,13272.7551,17721.85291,14054.70524,16014.41423,15659.27591,18089.62619,13637.09034,18349.18878,17410.00496
Q9DBS8,Poc5,73220.30705,79910.50509,74672.5801,84482.16206,84378.29414,85381.93906,85677.80121,91308.67814,90529.6113,78280.82863
Q7TQ62,Podn,20284.3147,23001.82676,22807.90086,19644.12997,20634.9492,20883.28178,18024.19253,14367.62272,15656.12263,16652.37492
Q9R0M4,Podxl,490037.1389,485336.1076,478160.4204,397313.3935,441293.8862,392312.7268,400426.7062,410316.5833,399211.9881,400944.0528
Q8CAE9,Podxl2,725528.7525,654197.069,732520.76,537273.6313,696610.2542,484954.8001,623289.9986,522869.6104,572029.0654,558651.4371
